05/29/2026-11:58:47.661248  [**] [1:2210029:2] SURICATA STREAM ESTABLISHED invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.661248  [**] [1:2210045:2] SURICATA STREAM Packet with invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.661351  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.661533  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.661750  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.661843  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.661933  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.661973  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.662038  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.662076  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.662148  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.662187  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.662255  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.662293  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.662347  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.662382  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.662439  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.662476  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.662587  [**] [1:2210029:2] SURICATA STREAM ESTABLISHED invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.662587  [**] [1:2210045:2] SURICATA STREAM Packet with invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.662718  [**] [1:2210029:2] SURICATA STREAM ESTABLISHED invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.662718  [**] [1:2210045:2] SURICATA STREAM Packet with invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.662772  [**] [1:2210029:2] SURICATA STREAM ESTABLISHED invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.662772  [**] [1:2210045:2] SURICATA STREAM Packet with invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.662806  [**] [1:2210029:2] SURICATA STREAM ESTABLISHED invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.662806  [**] [1:2210045:2] SURICATA STREAM Packet with invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.662851  [**] [1:2210029:2] SURICATA STREAM ESTABLISHED invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.662851  [**] [1:2210045:2] SURICATA STREAM Packet with invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.662883  [**] [1:2210029:2] SURICATA STREAM ESTABLISHED invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.662883  [**] [1:2210045:2] SURICATA STREAM Packet with invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.662922  [**] [1:2210029:2] SURICATA STREAM ESTABLISHED invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.662922  [**] [1:2210045:2] SURICATA STREAM Packet with invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.662956  [**] [1:2210029:2] SURICATA STREAM ESTABLISHED invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.662956  [**] [1:2210045:2] SURICATA STREAM Packet with invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.663070  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.663238  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.663388  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.663469  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.663546  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.663585  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.663669  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.663711  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.663766  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.663855  [**] [1:2210029:2] SURICATA STREAM ESTABLISHED invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.663855  [**] [1:2210045:2] SURICATA STREAM Packet with invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.664085  [**] [1:2210029:2] SURICATA STREAM ESTABLISHED invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.664085  [**] [1:2210045:2] SURICATA STREAM Packet with invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.664276  [**] [1:2210029:2] SURICATA STREAM ESTABLISHED invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.664276  [**] [1:2210045:2] SURICATA STREAM Packet with invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.664344  [**] [1:2210029:2] SURICATA STREAM ESTABLISHED invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.664344  [**] [1:2210045:2] SURICATA STREAM Packet with invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.666379  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.666663  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.666965  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.667117  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.667222  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.667331  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.667378  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.667460  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.667493  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.667540  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.667565  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.667641  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.667774  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.667856  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.667939  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.668002  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.668355  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.668609  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.668670  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.668799  [**] [1:2210029:2] SURICATA STREAM ESTABLISHED invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.668799  [**] [1:2210045:2] SURICATA STREAM Packet with invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.668924  [**] [1:2210029:2] SURICATA STREAM ESTABLISHED invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.668924  [**] [1:2210045:2] SURICATA STREAM Packet with invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.668981  [**] [1:2210029:2] SURICATA STREAM ESTABLISHED invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.668981  [**] [1:2210045:2] SURICATA STREAM Packet with invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.669019  [**] [1:2210029:2] SURICATA STREAM ESTABLISHED invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.669019  [**] [1:2210045:2] SURICATA STREAM Packet with invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.669064  [**] [1:2210029:2] SURICATA STREAM ESTABLISHED invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.669064  [**] [1:2210045:2] SURICATA STREAM Packet with invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.669097  [**] [1:2210029:2] SURICATA STREAM ESTABLISHED invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.669097  [**] [1:2210045:2] SURICATA STREAM Packet with invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.669139  [**] [1:2210029:2] SURICATA STREAM ESTABLISHED invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.669139  [**] [1:2210045:2] SURICATA STREAM Packet with invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.669173  [**] [1:2210029:2] SURICATA STREAM ESTABLISHED invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.669173  [**] [1:2210045:2] SURICATA STREAM Packet with invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.669221  [**] [1:2210029:2] SURICATA STREAM ESTABLISHED invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.669221  [**] [1:2210045:2] SURICATA STREAM Packet with invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.669253  [**] [1:2210029:2] SURICATA STREAM ESTABLISHED invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.669253  [**] [1:2210045:2] SURICATA STREAM Packet with invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.669390  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.669582  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.669720  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.669784  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.669842  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.669876  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.669946  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.669978  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.670031  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.670066  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.670119  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.670157  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.670213  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.670253  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.670320  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.670363  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.670493  [**] [1:2210029:2] SURICATA STREAM ESTABLISHED invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.670493  [**] [1:2210045:2] SURICATA STREAM Packet with invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.670639  [**] [1:2210029:2] SURICATA STREAM ESTABLISHED invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.670639  [**] [1:2210045:2] SURICATA STREAM Packet with invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.670706  [**] [1:2210029:2] SURICATA STREAM ESTABLISHED invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.670706  [**] [1:2210045:2] SURICATA STREAM Packet with invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.670741  [**] [1:2210029:2] SURICATA STREAM ESTABLISHED invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.670741  [**] [1:2210045:2] SURICATA STREAM Packet with invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.670782  [**] [1:2210029:2] SURICATA STREAM ESTABLISHED invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.670782  [**] [1:2210045:2] SURICATA STREAM Packet with invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.670811  [**] [1:2210029:2] SURICATA STREAM ESTABLISHED invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.670811  [**] [1:2210045:2] SURICATA STREAM Packet with invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.670851  [**] [1:2210029:2] SURICATA STREAM ESTABLISHED invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.670851  [**] [1:2210045:2] SURICATA STREAM Packet with invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.670882  [**] [1:2210029:2] SURICATA STREAM ESTABLISHED invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.670882  [**] [1:2210045:2] SURICATA STREAM Packet with invalid ack [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.30.30.101:3704 -> 23.61.247.8:443
05/29/2026-11:58:47.670970  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.671098  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.671199  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.671251  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.671305  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.671335  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
05/29/2026-11:58:47.671388  [**] [1:2210020:2] SURICATA STREAM ESTABLISHED packet out of window [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 23.61.247.8:443 -> 10.30.30.101:3704
